ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global
17908,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,2,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1996,,1,area,left bank,,1
17909,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,3,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1997,,1,area,left bank,,1
17910,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,4,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1998,,1,area,left bank,,1
17911,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,5,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1999,,1,area,left bank,,1
17912,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,6,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2000,,1,area,left bank,,1
17913,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,7,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2001,,1,area,left bank,,1
17914,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,8,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2002,,1,area,left bank,,1
17915,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,9,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2003,,1,area,left bank,,1
17916,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,10,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2004,,1,area,left bank,,1
17917,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,11,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2005,,1,area,left bank,,1
17918,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,12,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2006,,1,area,left bank,,1
17919,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,13,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2007,,1,area,left bank,,1
17920,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,14,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2008,,1,area,left bank,,1
17921,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,15,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2009,,1,area,left bank,,1
17922,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,16,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2010,,1,area,left bank,,1
17923,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,17,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2011,,1,area,left bank,,1
17924,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,18,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2012,,1,area,left bank,,1
17925,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,19,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2013,,1,area,left bank,,1
17926,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,20,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2014,,1,area,left bank,,1
17927,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,21,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2015,,1,area,left bank,,1
17928,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,22,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2016,,1,area,left bank,,1
17929,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,23,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2017,,1,area,left bank,,1
17930,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,24,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2018,,1,area,left bank,,1
17931,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,25,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2019,,1,area,left bank,,1
17932,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,26,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2020,,1,area,left bank,,1
17933,variation,,Chateau Latour,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000002,,,,,,27,apellation,Pauillac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2052,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2021,,1,area,left bank,,1
17934,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,1,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1995,,1,area,left bank,,1
17935,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,2,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1996,,1,area,left bank,,1
17936,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,3,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1997,,1,area,left bank,,1
17937,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,4,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1998,,1,area,left bank,,1
17938,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,5,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1999,,1,area,left bank,,1
17939,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,6,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2000,,1,area,left bank,,1
17940,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,7,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2001,,1,area,left bank,,1
17941,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,8,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2002,,1,area,left bank,,1
17942,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,9,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2003,,1,area,left bank,,1
17943,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,10,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2004,,1,area,left bank,,1
17944,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,11,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2005,,1,area,left bank,,1
17945,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,12,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2006,,1,area,left bank,,1
17946,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,13,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2007,,1,area,left bank,,1
17947,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,14,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2008,,1,area,left bank,,1
17948,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,15,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2009,,1,area,left bank,,1
17949,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,16,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2010,,1,area,left bank,,1
17950,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,17,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2011,,1,area,left bank,,1
17951,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,18,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2012,,1,area,left bank,,1
17952,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,19,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2013,,1,area,left bank,,1
17953,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,20,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2014,,1,area,left bank,,1
17954,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,21,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2015,,1,area,left bank,,1
17955,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,22,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2016,,1,area,left bank,,1
17956,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,23,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2017,,1,area,left bank,,1
17957,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,24,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2018,,1,area,left bank,,1
17958,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,25,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2019,,1,area,left bank,,1
17959,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,26,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2020,,1,area,left bank,,1
17960,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,27,apellation,Graves,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2021,,1,area,left bank,,1
17961,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,28,apellation,Pessac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1995,,1,area,left bank,,1
17962,variation,,Chateau Rauzan-Gassies,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000006,,,,,,1,apellation,Margaux,,1,classification,2nd Growth,,1,color,Red,,1,drinking_windows,2023-2056,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1995,,1,area,left bank,,1
17963,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,29,apellation,Pessac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1996,,1,area,left bank,,1
17964,variation,,Chateau Rauzan-Gassies,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000006,,,,,,2,apellation,Margaux,,1,classification,2nd Growth,,1,color,Red,,1,drinking_windows,2023-2056,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1996,,1,area,left bank,,1
17965,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,30,apellation,Pessac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1997,,1,area,left bank,,1
17966,variation,,Chateau Rauzan-Gassies,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000006,,,,,,3,apellation,Margaux,,1,classification,2nd Growth,,1,color,Red,,1,drinking_windows,2023-2056,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1997,,1,area,left bank,,1
17967,variation,,Chateau Rauzan-Gassies,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000006,,,,,,4,apellation,Margaux,,1,classification,2nd Growth,,1,color,Red,,1,drinking_windows,2023-2056,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1998,,1,area,left bank,,1
17968,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,31,apellation,Pessac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1998,,1,area,left bank,,1
17969,variation,,Chateau Rauzan-Gassies,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000006,,,,,,5,apellation,Margaux,,1,classification,2nd Growth,,1,color,Red,,1,drinking_windows,2023-2056,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1999,,1,area,left bank,,1
17970,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,32,apellation,Pessac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,1999,,1,area,left bank,,1
17971,variation,,Chateau Rauzan-Gassies,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000006,,,,,,6,apellation,Margaux,,1,classification,2nd Growth,,1,color,Red,,1,drinking_windows,2023-2056,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2000,,1,area,left bank,,1
17972,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,33,apellation,Pessac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2000,,1,area,left bank,,1
17973,variation,,Chateau Rauzan-Gassies,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000006,,,,,,7,apellation,Margaux,,1,classification,2nd Growth,,1,color,Red,,1,drinking_windows,2023-2056,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2001,,1,area,left bank,,1
17974,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,34,apellation,Pessac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2001,,1,area,left bank,,1
17975,variation,,Chateau Rauzan-Gassies,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000006,,,,,,8,apellation,Margaux,,1,classification,2nd Growth,,1,color,Red,,1,drinking_windows,2023-2056,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2002,,1,area,left bank,,1
17976,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,35,apellation,Pessac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2002,,1,area,left bank,,1
17977,variation,,Chateau Rauzan-Gassies,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000006,,,,,,9,apellation,Margaux,,1,classification,2nd Growth,,1,color,Red,,1,drinking_windows,2023-2056,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2003,,1,area,left bank,,1
17978,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,36,apellation,Pessac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2003,,1,area,left bank,,1
17979,variation,,Chateau Rauzan-Gassies,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000006,,,,,,10,apellation,Margaux,,1,classification,2nd Growth,,1,color,Red,,1,drinking_windows,2023-2056,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2004,,1,area,left bank,,1
17980,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,37,apellation,Pessac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2004,,1,area,left bank,,1
17981,variation,,Chateau Rauzan-Gassies,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000006,,,,,,11,apellation,Margaux,,1,classification,2nd Growth,,1,color,Red,,1,drinking_windows,2023-2056,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2005,,1,area,left bank,,1
17982,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,38,apellation,Pessac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2005,,1,area,left bank,,1
17983,variation,,Chateau Rauzan-Gassies,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000006,,,,,,12,apellation,Margaux,,1,classification,2nd Growth,,1,color,Red,,1,drinking_windows,2023-2056,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2006,,1,area,left bank,,1
17984,variation,,Chateau Rauzan-Gassies,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000006,,,,,,13,apellation,Margaux,,1,classification,2nd Growth,,1,color,Red,,1,drinking_windows,2023-2056,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2007,,1,area,left bank,,1
17985,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,39,apellation,Pessac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2006,,1,area,left bank,,1
17986,variation,,Chateau Rauzan-Gassies,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000006,,,,,,14,apellation,Margaux,,1,classification,2nd Growth,,1,color,Red,,1,drinking_windows,2023-2056,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2008,,1,area,left bank,,1
17987,variation,,Chateau Haut-Brion,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,100,,,,,,,1000000001,,,,,,40,apellation,Pessac,,1,classification,1st Growth,,1,color,Red,,1,drinking_windows,2023-2051,,1,format,12 x 75cl,,1,region,Bordeaux,,1,vintage,2007,,1,area,left bank,,1
